time,wheelspeed,airspeed,throttle,brake,gear_A,posx,posy,posz,gx,gy,gz
24.859000801109,17.67300077981,17.678921226457,0.628916,0,0,707.71899414063,715.04962158203,178.18511962891,-0.30696129798889,0.32012230157852,-8.6076402664185
25.116000809707,17.836029609337,17.684385082878,0.574228,0,0,706.05096435547,710.81713867188,178.09896850586,-0.39065289497375,-1.8687858581543,-8.2314252853394
25.369000817649,18.233678963502,18.087500748392,0.539071,0,0,704.38922119141,706.59533691406,177.96282958984,-0.64881759881973,-1.420450925827,-9.1962375640869
25.624500826001,18.672761770041,18.525650336841,0.554696,0,0,702.65911865234,702.21771240234,177.79057312012,-0.36182975769043,-1.7046272754669,-9.2661828994751
25.879500834271,19.156147140484,18.980764063779,0.570321,0,0,700.87457275391,697.75982666016,177.58543395996,0.028022356331348,-2.0201234817505,-9.2045822143555
26.132000842132,19.588637205749,19.426740430426,0.578134,0,0,699.04205322266,693.23974609375,177.36279296875,-0.62379282712936,-1.7415062189102,-8.5773363113403
26.384500849992,20.022582312786,19.882489066662,0.452369,0,0,697.14477539063,688.64343261719,177.11894226074,0.05110739171505,-1.5914056301117,-9.703351020813
26.637000857852,20.289743657164,20.2241722017,0.13492,0,0,695.181640625,683.95532226563,176.86430358887,0.079372771084309,0.16829496622086,-9.4010047912598
26.89400086645,20.28187081005,20.256988594853,0,0,0,693.15789794922,679.17358398438,176.59518432617,-0.43576267361641,0.035479933023453,-10.410320281982
27.149000874721,20.195487809319,20.172096811194,0,0,0,691.13232421875,674.44500732422,176.33485412598,-0.21405658125877,0.53532069921494,-9.3217582702637
27.400500882417,20.12046920593,20.093754877879,0,0,0,689.11822509766,669.80230712891,176.07205200195,-0.38313519954681,0.2706201672554,-10.515879631042
27.663000890054,20.02190297546,19.994480779207,0,0,0,686.99792480469,664.98907470703,175.81088256836,-0.23022855818272,0.15711385011673,-9.8755617141724
27.91700089816,19.93025449707,19.904322161667,0,0,0,684.93695068359,660.38208007813,175.56632995605,-0.55461293458939,0.049323260784149,-9.4532070159912
28.176000907086,19.845624175137,19.808524355676,0.043656,0,0,682.81750488281,655.71911621094,175.32626342773,-0.58281916379929,0.41286271810532,-10.184887886047
28.43450091593,19.916648162005,19.836764334737,0.123018,0,0,680.66705322266,651.06512451172,175.10430908203,-0.72730016708374,-0.5214826464653,-9.5737705230713
28.691500924528,19.931671649555,19.864920231553,0.091264,0,0,678.49993896484,646.44683837891,174.89971923828,-0.58425962924957,0.15592396259308,-10.770094871521
28.948000933044,19.957601620654,19.878103873871,0.111116,0,0,676.30963134766,641.84613037109,174.71063232422,-0.68567299842834,0.4439891576767,-10.799499511719
29.199000940658,20.048023346011,19.944610343357,0.170626,0,0,674.13653564453,637.34698486328,174.55390930176,-0.20401602983475,-0.39190477132797,-9.9343175888062
29.458000947721,19.950815123947,19.907498845495,0,0,0,671.86157226563,632.70159912109,174.41070556641,-0.41912445425987,0.18966630101204,-11.017420768738
29.716000954621,19.813584256077,19.749413842052,0,0,0,669.58709716797,628.13024902344,174.29797363281,-0.24144425988197,0.66895604133606,-10.066226005554
29.979500962421,19.618025103413,19.557577789746,0,0,0,667.25451660156,623.52917480469,174.21586608887,-0.77081328630447,0.8261570930481,-10.594324111938
30.232500970364,19.424913000303,19.37696122036,0,0,0,664.97711181641,619.17309570313,174.16743469238,-1.3191825151443,0.84621775150299,-10.184500694275
30.494500977919,19.231534630936,19.171104497435,0,0,0,662.57391357422,614.74334716797,174.15065002441,-1.4707562923431,1.0372244119644,-9.351411819458
30.747500985861,19.043050188373,18.957047345813,0,0,0,660.20745849609,610.56494140625,174.15408325195,-2.1948623657227,1.260999917984,-10.283634185791
31.005000994541,18.842067517717,18.69670602071,0,0,0,657.71057128906,606.41491699219,174.19927978516,-2.5343556404114,0.9247310757637,-10.910264015198
31.266001001932,18.554757550744,18.438067401943,0,0,0,655.07989501953,602.35125732422,174.2795715332,-2.9200472831726,1.2006776332855,-10.174961090088
31.523501008749,18.273742220377,18.151346389677,0,0,0,652.38189697266,598.52203369141,174.38548278809,-2.0131177902222,1.7406003475189,-9.9881811141968
31.781501015648,17.987174983548,17.86811585482,0,0,0,649.54547119141,594.85247802734,174.49291992188,-3.5582184791565,0.66865682601929,-10.472772598267
